"id";"name";"year";"elecons";"allowances";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes";"detect"
"012414403000";"Powiat cieszyński";"2018";872.7;9637;2850;44.9;85;66.6;3.1;178139;652;1203;91;69.5
"012414403000";"Powiat cieszyński";"2019";879.3;8059;3538;44.66;84.8;68.2;2.9;178191;1348;1591;84;69.5
"012414403000";"Powiat cieszyński";"2020";907;7377;3014;44.42;84.4;0;3.8;176954;736;1352;53;69.8
"012414403000";"Powiat cieszyński";"2021";931.9;7636;3698;44.16;85.1;0;3.4;176113;714;1873;77;69.6
"012414403000";"Powiat cieszyński";"2022";866.2;9084;3971;43.94;87.1;0;3.1;175579;1165;1968;70;66.6
"012414417000";"Powiat żywiecki";"2013";818.7;6049;2939;20.95;99.2;58.6;8.6;153108;592;1507;99;63.2
"012414417000";"Powiat żywiecki";"2014";820.9;5636;2851;20.85;101.6;59.1;7;153189;710;1451;78;69.3
"012414417000";"Powiat żywiecki";"2015";836.1;5351;2771;20.79;97.8;59.7;5.7;153047;859;1493;85;68
"012414417000";"Powiat żywiecki";"2016";835;4682;2537;20.67;95.6;60.3;4.7;153197;927;1500;86;71.7
"012414417000";"Powiat żywiecki";"2017";866.6;4016;1955;20.6;99.7;61.4;3.9;153187;495;790;78;70.8
"012414417000";"Powiat żywiecki";"2018";880;3978;3705;20.48;94.7;62.3;3.9;153226;2175;2493;51;76
"012414417000";"Powiat żywiecki";"2019";884.1;3737;2716;20.35;92;63.4;3.5;152756;1082;1547;62;74.9
"012414417000";"Powiat żywiecki";"2020";944.4;3382;1857;20.23;90.7;0;4.4;150612;541;901;39;71.3
"012414417000";"Powiat żywiecki";"2021";952.4;3418;3011;20.06;90.6;0;3.4;149800;1319;1684;46;77.6
"012414417000";"Powiat żywiecki";"2022";903.2;3610;3123;19.99;89.7;0;2.7;149439;1545;2063;50;77
"012414461000";"Powiat m. Bielsko-Biała";"2013";796.1;27179;6218;100;97.5;61.4;5.8;173699;829;3447;159;57.1
"012414461000";"Powiat m. Bielsko-Biała";"2014";777.5;26557;5638;100;98.2;63.6;4.9;173013;1261;2979;147;56.9
"012414461000";"Powiat m. Bielsko-Biała";"2015";789.5;25921;4860;100;98.1;65.9;4.3;172591;1111;2649;120;50.4
"012414461000";"Powiat m. Bielsko-Biała";"2016";779.7;24127;6552;100;98.9;68.5;3.2;172030;2860;2523;114;60.8
"012414461000";"Powiat m. Bielsko-Biała";"2017";805.9;21702;4108;100;98.2;71;2.5;171505;1303;1863;104;59.3
"012414461000";"Powiat m. Bielsko-Biała";"2018";803.4;19283;4424;100;97.9;73.2;2.1;171259;1315;2176;83;70.9
"012414461000";"Powiat m. Bielsko-Biała";"2019";804.3;17204;5319;100;98.5;75.3;1.9;170663;1900;2995;93;68.4
"012414461000";"Powiat m. Bielsko-Biała";"2020";839.3;16118;4600;100;96.3;0;2.9;169553;1302;2340;56;67.8
"012414461000";"Powiat m. Bielsko-Biała";"2021";865.4;16078;5276;100;96.5;0;2.4;168106;1989;2628;62;63.2
"012414461000";"Powiat m. Bielsko-Biała";"2022";817.1;17291;5226;100;96;0;1.9;166765;1734;2502;85;69.4
"012414507000";"Powiat lubliniecki";"2013";758.7;5271;3243;37.28;81.9;55;7.3;77205;219;2342;24;87.9
"012414507000";"Powiat lubliniecki";"2014";736.7;5389;1433;37.16;82.5;55.7;6.1;76980;406;451;20;63.4
"012414507000";"Powiat lubliniecki";"2015";751.9;4984;1450;37.05;82.2;56.6;5.2;76951;517;770;16;63.5
"012414507000";"Powiat lubliniecki";"2016";754.7;4322;1390;36.92;82.9;57.7;4.7;76837;371;482;24;73
"012414507000";"Powiat lubliniecki";"2017";806;3742;1724;36.85;82.4;58.9;3.8;76768;882;355;26;75.7
"012414507000";"Powiat lubliniecki";"2018";817.9;3221;983;36.76;88.9;60.7;3.5;76593;155;318;24;79.7
"012414507000";"Powiat lubliniecki";"2019";830.3;2768;1705;36.7;83.3;62;3.1;76451;880;380;33;76.7
"012414507000";"Powiat lubliniecki";"2020";848.4;2290;1095;36.83;84.4;0;3.6;75857;177;386;22;79.1
"012414507000";"Powiat lubliniecki";"2021";866.1;2082;1167;36.73;84;0;3.2;75481;221;566;26;76.4
"012414507000";"Powiat lubliniecki";"2022";810.7;2232;1930;36.68;84.8;0;3.3;75157;1078;552;15;75.3
"012414513000";"Powiat tarnogórski";"2013";849.3;17599;4028;67.98;82.4;56.9;6.9;138351;963;2157;85;54.7
"012414513000";"Powiat tarnogórski";"2014";833.1;17462;3192;67.82;82.6;58.1;6;138502;588;1704;64;55.2
"012414513000";"Powiat tarnogórski";"2015";827;16433;3196;67.74;86;59.6;5.4;138837;766;1503;71;57.7
"012414513000";"Powiat tarnogórski";"2016";839.1;15104;2532;67.69;87.3;61.2;4.7;139079;504;1096;60;60
"012414513000";"Powiat tarnogórski";"2017";861.7;14020;4349;67.56;87.7;63;3.9;139300;2559;1072;101;62.2
"012414513000";"Powiat tarnogórski";"2018";862.2;12867;2282;67.4;90.3;64.9;3.3;139833;419;1068;68;63.5
"012414513000";"Powiat tarnogórski";"2019";875.7;11245;2632;67.31;89.9;66.5;2.9;140519;656;1134;62;62
"012414513000";"Powiat tarnogórski";"2020";896.9;10295;2265;66.84;88;0;4;138983;382;1132;64;59.6
"012414513000";"Powiat tarnogórski";"2021";917.5;10056;2741;66.68;88.7;0;3.8;139161;553;1347;46;64.6
"012414513000";"Powiat tarnogórski";"2022";850.8;10692;3387;66.62;92.7;0;2.9;139221;1572;1593;44;60.4
"012414562000";"Powiat m. Bytom";"2013";705.6;37678;7123;100;89.3;57.8;10.5;173439;1830;4440;163;57.4
"012414562000";"Powiat m. Bytom";"2014";682.1;37258;6400;100;88.5;59;9.6;172306;1833;3467;93;59.3
"012414562000";"Powiat m. Bytom";"2015";669.5;35798;5724;100;97.6;60.3;8.6;170761;2309;3536;110;54
"012414562000";"Powiat m. Bytom";"2016";678.8;34198;3814;100;93.8;61.9;7.1;169617;776;2359;120;59.8
"012414562000";"Powiat m. Bytom";"2017";696.3;30933;4190;100;89.5;63.8;5.1;168394;1194;2285;134;66.4
"012414562000";"Powiat m. Bytom";"2018";695.2;26515;5201;100;89.4;65.3;4.4;166795;1240;2834;98;74.1
"012414562000";"Powiat m. Bytom";"2019";703.3;23151;4759;100;92.1;66.9;3.8;165263;853;2936;114;73.7
"012414562000";"Powiat m. Bytom";"2020";774.4;20298;4517;100;92.7;0;5;153827;1054;2286;94;73.5
"012414562000";"Powiat m. Bytom";"2021";791.3;19461;4065;100;92.7;0;4.2;151691;823;2203;73;67.5
"012414562000";"Powiat m. Bytom";"2022";773.9;20589;4247;100;94;0;4;149576;668;2886;64;72.1
"012414571000";"Powiat m. Piekary Śląskie";"2013";813.2;12021;2374;100;85.9;56.1;8;57148;916;1616;57;62.9
"012414571000";"Powiat m. Piekary Śląskie";"2014";786.6;10637;2096;100;89.8;57.8;6.6;56755;920;811;37;66.9
"012414571000";"Powiat m. Piekary Śląskie";"2015";787.9;10587;1807;100;95.4;59.3;6;56374;789;1129;29;66.8
"012414571000";"Powiat m. Piekary Śląskie";"2016";785.9;11126;2057;100;98.7;61;4.6;55954;1162;1297;33;68.3
"012414571000";"Powiat m. Piekary Śląskie";"2017";811.3;10290;1343;100;102;63.1;3.6;55652;451;619;33;73.8
"012414571000";"Powiat m. Piekary Śląskie";"2018";801;9492;3578;100;100.7;65.1;3.3;55299;2563;433;24;79.3
"012414571000";"Powiat m. Piekary Śląskie";"2019";796;9117;1492;100;100.2;67.5;3;55030;595;451;23;76.2
"012414571000";"Powiat m. Piekary Śląskie";"2020";834.6;8576;8298;100;97.3;0;4.1;53168;7564;506;23;74.8
"012414571000";"Powiat m. Piekary Śląskie";"2021";831.6;8787;1130;100;95.5;0;3.4;52699;293;546;22;74.7
"012414571000";"Powiat m. Piekary Śląskie";"2022";796.7;9521;1333;100;97.7;0;3.4;52137;507;833;24;68.9
"012414604000";"Powiat częstochowski";"2013";748.7;3824;1975;11.81;75.8;56.7;11.3;135549;173;747;76;57.8
"012414604000";"Powiat częstochowski";"2014";744.7;4130;1769;11.76;77.4;57;9.4;135760;313;708;60;63.4
"012414604000";"Powiat częstochowski";"2015";763.5;4167;1447;11.7;77.3;57.7;7.5;135633;156;488;39;63.8
"012414604000";"Powiat częstochowski";"2016";766.9;3071;1323;11.64;78.6;58.8;5.6;135611;128;397;51;68.7
"012414604000";"Powiat częstochowski";"2017";804.2;2617;1483;11.59;80.4;60.2;4.4;135227;313;471;40;74.6
"012414604000";"Powiat częstochowski";"2018";823;2235;1565;11.52;81.1;61.7;3.7;134919;187;434;50;77.2
"012414604000";"Powiat częstochowski";"2019";837.1;1928;1463;11.49;83.2;63.2;3.2;134555;190;482;39;71.6
"012414604000";"Powiat częstochowski";"2020";859.6;1511;1357;11.22;83.4;0;4.6;133352;185;411;41;74.2
"012414604000";"Powiat częstochowski";"2021";891.2;1344;1483;11.15;83.6;0;3.9;132529;303;620;44;72.4
"012414604000";"Powiat częstochowski";"2022";837.8;1456;1467;12.95;86.1;0;3.2;132009;338;661;39;67.7
"012414606000";"Powiat kłobucki";"2013";753;1531;1578;20.69;72;57.7;9.1;85576;237;477;50;62.3
"012414606000";"Powiat kłobucki";"2014";744.4;1679;1055;20.6;71.7;58.1;7.7;85396;168;349;38;65.7
"012414606000";"Powiat kłobucki";"2015";764.6;1567;1032;20.61;71.8;58.6;7;85256;175;278;25;64
"012414606000";"Powiat kłobucki";"2016";768.7;1437;1140;20.58;71.6;59.4;5.6;85180;389;301;21;59
"012414606000";"Powiat kłobucki";"2017";806.1;1265;977;20.57;72.3;60.3;4.6;85094;366;234;26;72.9
"012414606000";"Powiat kłobucki";"2018";819.8;1075;901;20.51;71.6;61.1;4.6;84924;192;330;42;77.1
"012414606000";"Powiat kłobucki";"2019";830.8;925;861;20.43;71.1;62.4;4.1;84591;198;281;25;70
"012414606000";"Powiat kłobucki";"2020";858.1;879;804;20.16;74;0;5.3;83341;173;281;22;76.3
"012414606000";"Powiat kłobucki";"2021";890.8;1004;976;20.12;73.9;0;4.9;82769;245;303;32;83.4
"012414606000";"Powiat kłobucki";"2022";832.8;1020;821;19.98;76.5;0;4.4;82451;222;322;14;75.8
"012414609000";"Powiat myszkowski";"2013";743;7690;1795;54.88;79.4;58.1;11.3;72051;352;753;116;72.2
"012414609000";"Powiat myszkowski";"2014";732.9;7347;1272;54.84;79.2;59.5;9;71977;317;467;26;73.6
"012414609000";"Powiat myszkowski";"2015";742.9;6895;1180;54.81;80.3;60.8;7.4;71784;403;512;29;71.1
"012414609000";"Powiat myszkowski";"2016";755.7;6322;1215;54.67;80.5;62.5;6.1;71670;488;429;22;68.4
"012414609000";"Powiat myszkowski";"2017";793;5917;1089;54.54;82.4;64.4;4.6;71396;336;438;11;77.5
"012414609000";"Powiat myszkowski";"2018";797.6;5111;1800;54.55;83.4;66.2;3.7;71119;922;382;30;80.2
"012414609000";"Powiat myszkowski";"2019";801.2;10359;1551;54.45;85.2;67.7;3.4;70880;739;346;18;76.1
"012414609000";"Powiat myszkowski";"2020";831.3;8721;1405;53.98;82.1;0;4.6;69325;613;498;13;73.2
"012414609000";"Powiat myszkowski";"2021";882;3190;1180;53.76;83.4;0;4.2;68592;365;470;13;73
"012414609000";"Powiat myszkowski";"2022";826.1;3359;1908;53.62;83.9;0;4.1;68054;1015;519;28;75.9
"012414664000";"Powiat m. Częstochowa";"2013";720.6;48265;7956;100;88.9;58.8;10.6;232318;2387;3914;191;61.7
"012414664000";"Powiat m. Częstochowa";"2014";704.8;49086;5721;100;88.1;60.8;8.5;230123;1091;2979;190;62.2
"012414664000";"Powiat m. Częstochowa";"2015";708.3;46923;5038;100;87.8;63.3;6.5;228179;757;2852;154;60.6
"012414664000";"Powiat m. Częstochowa";"2016";712;44342;5167;100;87.3;65.6;5;226225;1508;2523;160;60.6
"012414664000";"Powiat m. Częstochowa";"2017";740.8;40481;5450;100;87.3;68.5;3.7;224376;1509;2815;169;66.3
"012414664000";"Powiat m. Częstochowa";"2018";747.4;36866;5355;100;87.3;71.2;3.1;222292;988;2301;166;67.8
"012414664000";"Powiat m. Częstochowa";"2019";756.9;33647;5539;100;87.8;73.8;2.5;220433;1052;2468;172;65.5
"012414664000";"Powiat m. Częstochowa";"2020";794;30389;5246;100;88.3;0;3.9;213942;1278;2543;110;68
"012414664000";"Powiat m. Częstochowa";"2021";818.6;28941;5612;100;88.4;0;3.3;210773;1283;2797;120;60.2
"012414664000";"Powiat m. Częstochowa";"2022";792.7;30652;5169;100;89.8;0;2.9;208282;1225;2613;126;62.6
"012414705000";"Powiat gliwicki";"2013";859.2;11275;3453;54.88;81.3;55;5.3;115254;439;1886;121;64.2
"012414705000";"Powiat gliwicki";"2014";852.6;11308;2473;54.63;81.2;56.2;4.7;115128;176;1375;140;60.4
"012414705000";"Powiat gliwicki";"2015";848;10670;2309;54.38;82.4;57.5;4.2;115179;236;1239;65;58.2
"012414705000";"Powiat gliwicki";"2016";859.3;9843;3029;54.21;83.1;58.9;3.5;115360;322;2020;76;71.1
"012414705000";"Powiat gliwicki";"2017";881;9470;2240;54.03;84.2;60.6;3;115647;626;1117;70;58.8
"012414705000";"Powiat gliwicki";"2018";884.7;8997;1862;53.96;85.9;62.3;2.6;115558;155;928;85;68.7
"012414705000";"Powiat gliwicki";"2019";901;8292;1888;53.7;85.5;63.9;1.9;115528;340;928;61;65.8
"012414705000";"Powiat gliwicki";"2020";907.8;7062;2038;52.29;85;0;2.8;113764;503;1036;63;68.2
"012414705000";"Powiat gliwicki";"2021";920;6600;1647;52.04;84.4;0;2.7;113385;327;839;53;62
"012414705000";"Powiat gliwicki";"2022";870;6928;1922;51.7;90.5;0;1.9;113223;444;904;62;69.6
"012414766000";"Powiat m. Gliwice";"2013";847.6;35335;8052;100;111.7;56.5;6.4;185450;1292;4900;255;46.7
"012414766000";"Powiat m. Gliwice";"2014";812.4;34305;6688;100;112;58.4;5.8;184415;1136;4295;197;48.2
"012414766000";"Powiat m. Gliwice";"2015";800.3;31442;7532;100;113.9;60.7;5.1;183392;2392;4871;168;48.5
"012414766000";"Powiat m. Gliwice";"2016";812.4;28814;4707;100;112.6;63.2;4.1;182156;504;2888;144;47.2
"012414766000";"Powiat m. Gliwice";"2017";830.6;26849;5389;100;113;65.8;3.5;181309;1573;2928;178;54.4
"012414766000";"Powiat m. Gliwice";"2018";814.8;24501;5296;100;112.8;68.5;3.2;179806;958;2981;153;65.8
"012414766000";"Powiat m. Gliwice";"2019";822.1;22199;5345;100;113.7;71.1;2.4;178603;1192;3034;121;65.5
"012414766000";"Powiat m. Gliwice";"2020";860.6;20302;5328;100;111.6;0;3.3;174581;1872;2980;110;58.7
"012414766000";"Powiat m. Gliwice";"2021";879.2;20049;5225;100;111.6;0;3.2;172628;1854;2660;94;59.8
"012414766000";"Powiat m. Gliwice";"2022";846.1;21257;5246;100;111.4;0;2.5;171023;1705;3156;120;60.3
"012414778000";"Powiat m. Zabrze";"2013";696.6;47467;7227;100;94.7;54.3;7.4;178357;697;4505;513;51.1
"012414778000";"Powiat m. Zabrze";"2014";672.8;47827;5051;100;95.8;55.7;6.5;177188;967;3076;125;43
"012414778000";"Powiat m. Zabrze";"2015";663.1;45809;4232;100;95.3;57.1;5.3;176327;512;2447;114;48.7
"012414778000";"Powiat m. Zabrze";"2016";666.6;43362;4238;100;93.9;58.7;3.9;175459;941;2466;141;46.5
"012414778000";"Powiat m. Zabrze";"2017";680;30446;4513;100;92.8;60.7;3.4;174349;1269;2882;124;60.2
"012414778000";"Powiat m. Zabrze";"2018";678.3;36258;5535;100;92.9;62.5;2.9;173374;1754;2635;105;66.4
"012414778000";"Powiat m. Zabrze";"2019";686.7;32357;4959;100;96.1;64.7;2.5;172360;1366;2462;86;65.2
"012414778000";"Powiat m. Zabrze";"2020";774.7;29389;3942;100;94.7;0;3.9;158923;1056;2192;91;64.9
"012414778000";"Powiat m. Zabrze";"2021";796.2;28317;4178;100;97.1;0;2.9;156935;1015;2597;78;64.9
"012414778000";"Powiat m. Zabrze";"2022";778.7;28338;5789;100;97.1;0;2.5;155430;2465;2264;106;67.3
"012414863000";"Powiat m. Chorzów";"2013";814.6;65146;10071;100;91.3;61.8;7.2;110761;4631;4459;95;61
"012414863000";"Powiat m. Chorzów";"2014";780.2;62683;4702;100;90.9;63;6.1;110337;1292;2498;78;53.3
"012414863000";"Powiat m. Chorzów";"2015";762;58566;5855;100;90.4;63.9;5.5;109757;2713;2231;76;54.4
"012414863000";"Powiat m. Chorzów";"2016";775.2;56271;3084;100;91;65.2;4.6;109398;389;1827;84;49.2
"012414863000";"Powiat m. Chorzów";"2017";805.2;52121;2760;100;90.3;66.4;3.7;109021;597;1663;70;53.5
"012414863000";"Powiat m. Chorzów";"2018";802.5;46664;2977;100;89.2;67.7;2.9;108434;619;1698;64;59.5
"012414863000";"Powiat m. Chorzów";"2019";812.6;42243;2482;100;89.9;68.6;2.2;107807;494;1341;71;57.8
"012414863000";"Powiat m. Chorzów";"2020";871.8;37334;2657;100;88.9;0;2.9;104448;652;1439;59;56.5
"012414863000";"Powiat m. Chorzów";"2021";896.2;35522;3008;100;88;0;2.3;103229;778;1991;48;59
"012414863000";"Powiat m. Chorzów";"2022";877.5;35483;3172;100;88.8;0;2.2;101914;967;1649;45;57.6
"012414869000";"Powiat m. Katowice";"2013";853.3;70355;18522;100;135.9;58.4;5.9;304362;3299;12808;336;36.7
"012414869000";"Powiat m. Katowice";"2014";825.3;68763;17548;100;129.9;60.1;5.2;301834;5487;10837;344;40.7
"012414869000";"Powiat m. Katowice";"2015";809.1;64406;13099;100;126.8;62;4.4;299910;3438;8299;282;40.8
"012414869000";"Powiat m. Katowice";"2016";826.8;59853;11046;100;122.9;64.2;3.3;298111;2495;7156;268;44.2
"012414869000";"Powiat m. Katowice";"2017";852;55367;11941;100;116.8;66.3;2.7;296262;3214;7888;353;56.5
"012414869000";"Powiat m. Katowice";"2018";843.4;50329;10358;100;117.9;68.6;2;294510;2551;5481;297;58.3
"012414869000";"Powiat m. Katowice";"2019";855.6;44777;10192;100;119.2;70.8;1.3;292774;1971;4971;239;61.2
"012414869000";"Powiat m. Katowice";"2020";918.3;39174;9855;100;118.2;0;2.2;286369;2099;6056;203;61.6
"012414869000";"Powiat m. Katowice";"2021";935.7;35740;19908;100;115.4;0;2.3;282755;12508;14819;143;61.5
"012414869000";"Powiat m. Katowice";"2022";913.3;35752;19418;100;119.6;0;1.9;280190;11473;9362;181;64.4
"012414870000";"Powiat m. Mysłowice";"2013";793.2;15974;2846;100;93.3;52.9;5.7;75129;473;1525;131;56.8
"012414870000";"Powiat m. Mysłowice";"2014";760.3;15843;2531;100;92.5;54.6;5.3;75037;576;1533;42;52.5
"012414870000";"Powiat m. Mysłowice";"2015";774.9;14822;2401;100;91.3;56.3;4.6;74851;601;1279;42;46.7
"012414870000";"Powiat m. Mysłowice";"2016";774.5;13990;1956;100;90.3;58.1;3.5;74592;349;977;47;52.6
"012414870000";"Powiat m. Mysłowice";"2017";817.7;13151;1631;100;90;60.6;3.4;74647;403;927;47;56.3
"012414870000";"Powiat m. Mysłowice";"2018";811.7;12202;1920;100;88.8;62.5;3.1;74586;630;930;36;63
"012414870000";"Powiat m. Mysłowice";"2019";823.6;10964;1537;100;89.3;64.7;2.7;74618;270;675;34;63.8
"012414870000";"Powiat m. Mysłowice";"2020";861.9;10140;1738;100;86.2;0;4;72587;508;710;24;69.1
"012414870000";"Powiat m. Mysłowice";"2021";901.3;9931;1844;100;86.9;0;3.5;72124;460;827;29;62.9
"012414870000";"Powiat m. Mysłowice";"2022";847.2;10590;25816;100;85.8;0;3;71643;24640;693;26;58.3
"012414872000";"Powiat m. Ruda Śląska";"2013";746.8;54541;4833;100;87.6;55.8;4.8;141521;337;3386;138;50.7
"012414872000";"Powiat m. Ruda Śląska";"2014";726.6;53822;4010;100;85.9;57.4;4.1;140669;326;2495;115;55
"012414872000";"Powiat m. Ruda Śląska";"2015";721.4;53780;3506;100;86.2;59;3.5;139844;406;1978;94;55.9
"012414872000";"Powiat m. Ruda Śląska";"2016";735.4;50080;2861;100;86.7;60.6;2.7;139125;240;1671;99;62.3
"012414872000";"Powiat m. Ruda Śląska";"2017";750.1;47020;3344;100;86.3;62.7;2;138578;1350;1467;82;65
"012414872000";"Powiat m. Ruda Śląska";"2018";748.2;43906;3554;100;84.4;64.5;1.5;138000;1114;1462;77;66.9
"012414872000";"Powiat m. Ruda Śląska";"2019";762.6;44550;2885;100;85.4;66.7;1.4;137360;726;1525;65;69.1
"012414872000";"Powiat m. Ruda Śląska";"2020";803.4;38650;12619;100;87.2;0;1.8;134169;10376;11583;74;77.4
"012414872000";"Powiat m. Ruda Śląska";"2021";822.1;36750;4651;100;88.6;0;1.4;132766;1523;2008;74;75.2
"012414872000";"Powiat m. Ruda Śląska";"2022";799.8;16216;3314;100;89.6;0;1.3;131532;1204;1947;74;66.3
"012414874000";"Powiat m. Siemianowice Śląskie";"2013";743.2;23308;2258;100;89.5;56.9;7.3;68844;786;1300;60;44.6
"012414874000";"Powiat m. Siemianowice Śląskie";"2014";712;22933;2297;100;90.6;58.5;6.6;68634;711;903;59;58.5
"012414874000";"Powiat m. Siemianowice Śląskie";"2015";701.1;22415;2054;100;89.2;60.5;5.8;68231;1039;703;48;49.9
"012414874000";"Powiat m. Siemianowice Śląskie";"2016";706.1;21282;1691;100;89.6;63.2;4;67905;742;688;43;54.1
"012414874000";"Powiat m. Siemianowice Śląskie";"2017";736.1;19809;3071;100;90.9;65.7;3.3;67523;517;527;52;85.3
"012414874000";"Powiat m. Siemianowice Śląskie";"2018";732.1;17762;1524;100;90.6;67.9;2.9;67154;443;745;46;56.2
"012414874000";"Powiat m. Siemianowice Śląskie";"2019";741.7;15425;1365;100;90.2;69.8;2.3;66841;240;735;48;61
"012414874000";"Powiat m. Siemianowice Śląskie";"2020";776.8;13616;1840;100;90.6;0;3.4;64935;456;853;25;74.4
"012414874000";"Powiat m. Siemianowice Śląskie";"2021";807.6;13409;2194;100;89.8;0;2.5;64365;718;1095;47;80.3
"012414874000";"Powiat m. Siemianowice Śląskie";"2022";801;14529;2439;100;88.8;0;2.3;63892;1339;1327;32;69.2
"012414876000";"Powiat m. Świętochłowice";"2013";680;14815;1895;100;78;57;7.6;51824;328;1076;133;56.1
"012414876000";"Powiat m. Świętochłowice";"2014";656.4;14106;1596;100;78.5;58.7;5.7;51494;282;919;24;50.7
"012414876000";"Powiat m. Świętochłowice";"2015";653.9;13032;1538;100;78.6;60.7;4.7;50970;305;1038;51;54.1
"012414876000";"Powiat m. Świętochłowice";"2016";664.9;11948;1500;100;78.2;63.1;3.9;50644;345;954;43;61.5
"012414876000";"Powiat m. Świętochłowice";"2017";687.7;10586;1825;100;79.4;65.4;3.2;50385;630;1117;35;74.1
"012414876000";"Powiat m. Świętochłowice";"2018";684.4;8798;1568;100;81;67.2;2.9;50012;403;769;33;73.9
"012414876000";"Powiat m. Świętochłowice";"2019";702.7;7189;1411;100;83.3;69.3;2.3;49557;372;792;25;72
"012414876000";"Powiat m. Świętochłowice";"2020";779.8;5869;1262;100;83.4;0;3.2;46645;289;772;24;75.5
"012414876000";"Powiat m. Świętochłowice";"2021";789.2;5392;1525;100;80.3;0;2.2;46112;281;847;29;75.7
"012414876000";"Powiat m. Świętochłowice";"2022";776.6;4939;1597;100;84.3;0;2;45795;194;1021;9;76.2
"012414911000";"Powiat raciborski";"2013";741.7;15039;2653;58.07;88.3;51.9;4.3;109564;529;1198;60;60.6
"012414911000";"Powiat raciborski";"2014";722.6;14840;1666;57.95;89.4;52.9;3.8;109362;249;824;35;55.8
"012414911000";"Powiat raciborski";"2015";717.5;14207;2022;57.81;90;54.1;3.5;109161;430;1003;50;62
"012414911000";"Powiat raciborski";"2016";718.2;13877;2864;57.72;90.1;55.5;3.3;109111;1519;1012;76;66.8
"012414911000";"Powiat raciborski";"2017";735.8;13576;4750;57.62;91.5;57.1;2.9;108918;3550;884;65;64.1
"012414911000";"Powiat raciborski";"2018";737.5;12251;2134;57.53;92.9;58.6;2.4;108513;664;731;75;76.2
"012414911000";"Powiat raciborski";"2019";736.7;10343;2323;57.49;92.9;60.4;2.4;108211;734;1067;49;67
"012414911000";"Powiat raciborski";"2020";800.2;9520;2157;57.22;94.1;0;3.2;101780;616;1002;37;73.6
"012414911000";"Powiat raciborski";"2021";798;9209;2047;57.02;98.4;0;3.2;100842;692;1066;27;67.9
"012414911000";"Powiat raciborski";"2022";737.3;9195;2173;56.85;101.8;0;2.5;99974;549;1177;38;77.2
"012414912000";"Powiat rybnicki";"2013";859.3;3831;1308;37.03;86.3;55.7;4.6;76915;202;771;39;62.3
"012414912000";"Powiat rybnicki";"2014";838.2;3920;1283;36.74;87.6;56.2;3.9;77150;238;587;45;64
"012414912000";"Powiat rybnicki";"2015";846;4092;1285;36.53;87.3;57.1;3.5;77431;342;755;39;62.8
"012414912000";"Powiat rybnicki";"2016";845.7;4084;1145;36.46;85.9;58.4;3.3;77703;214;568;28;63.9
"012414912000";"Powiat rybnicki";"2017";863.9;3822;856;36.35;91.2;60;2.5;77942;92;410;36;70.2
"012414912000";"Powiat rybnicki";"2018";873.8;3406;1061;36.19;84.3;61.6;2.1;78104;116;380;50;76.9
