"id";"name";"year";"elecons";"allowances";"evictions";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes"
"061813462000";"Powiat m. Przemyśl";"14";642.7;23224;NA;1307;100;85.1;60.9;11.9;63441;235;777;43
"061813462000";"Powiat m. Przemyśl";"15";637.1;22823;NA;1114;100;84.3;61.7;10.6;62720;182;622;28
"061813462000";"Powiat m. Przemyśl";"16";634.2;18320;NA;1119;100;84.6;63.4;10.2;62154;124;640;33
"061813462000";"Powiat m. Przemyśl";"17";647.2;16930;NA;910;100;80.2;65.5;9.2;61808;193;473;34
"061813462000";"Powiat m. Przemyśl";"18";644;15112;NA;999;100;79.2;67.7;8.5;61251;167;512;39
"061813462000";"Powiat m. Przemyśl";"19";627.8;13337;NA;1232;100;78.7;70.1;8;60689;245;605;35
"061813462000";"Powiat m. Przemyśl";"20";644.7;11767;2;885;100;81.9;0;9.1;58625;161;435;21
"061813462000";"Powiat m. Przemyśl";"21";658.7;11080;NA;1040;100;85;0;8.8;57568;256;550;30
"061813462000";"Powiat m. Przemyśl";"22";640.5;10850;16;1208;100;81.3;0;7.7;56802;251;705;36
"061813506000";"Powiat kolbuszowski";"02";176.6;NA;NA;NA;NA;77.8;71.6;NA;61409;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"03";184.1;NA;NA;NA;NA;76.6;69.7;15.7;61495;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"04";190.7;4554;NA;NA;NA;75.9;67.3;14.6;61444;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"05";434.8;4068;NA;NA;14.94;75.8;65.6;13.3;61437;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"06";444.3;3582;NA;NA;14.94;75.4;63.5;11.5;61388;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"07";453.5;3165;NA;NA;14.95;75.4;61.6;10;61401;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"08";464;2715;NA;NA;14.99;74.1;60;9;61441;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"09";462.6;2197;NA;NA;14.91;74;58.5;10.6;61546;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"10";466.8;1997;NA;NA;15.01;73.4;59;10;62881;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"11";476.1;1825;NA;NA;14.94;72.4;57.8;10.3;62846;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"12";486.7;1440;NA;NA;14.88;73.3;57.1;10.3;62756;NA;NA;NA
"061813506000";"Powiat kolbuszowski";"13";482.9;1334;NA;776;14.87;75.6;56.3;10.4;62751;56;328;15
"061813506000";"Powiat kolbuszowski";"14";475.8;1216;NA;550;14.8;75.9;56.2;9.1;62656;63;208;15
"061813506000";"Powiat kolbuszowski";"15";485.2;1184;NA;438;14.77;75;55.9;7.9;62513;52;157;15
"061813506000";"Powiat kolbuszowski";"16";489.1;1209;NA;488;14.71;77.1;55.7;6.9;62472;38;164;18
"061813506000";"Powiat kolbuszowski";"17";508.1;1104;NA;429;14.68;75.6;55.9;5.8;62401;42;150;25
"061813506000";"Powiat kolbuszowski";"18";519.4;940;NA;504;14.62;74.7;56.2;4.9;62476;107;165;21
"061813506000";"Powiat kolbuszowski";"19";518.9;821;NA;464;14.47;75.7;56.7;4.6;62246;71;124;13
"061813506000";"Powiat kolbuszowski";"20";527.7;802;0;605;14.1;76.4;0;5.4;61926;186;183;11
"061813506000";"Powiat kolbuszowski";"21";525.7;810;NA;800;14.03;77.1;0;4.6;61574;427;474;11
"061813506000";"Powiat kolbuszowski";"22";459.6;831;0;649;13.95;75.8;0;4.2;61389;188;325;10
"061813510000";"Powiat łańcucki";"02";347.3;NA;NA;NA;NA;75.4;72.4;NA;77378;NA;NA;NA
"061813510000";"Powiat łańcucki";"03";356.7;NA;NA;NA;NA;77.3;70;15.4;77541;NA;NA;NA
"061813510000";"Powiat łańcucki";"04";368.6;4425;NA;NA;NA;74.4;67.9;14.1;77534;NA;NA;NA
"061813510000";"Powiat łańcucki";"05";553.3;3896;NA;NA;23.26;73.9;66.2;13.1;77721;NA;NA;NA
"061813510000";"Powiat łańcucki";"06";555.2;3753;NA;NA;23.31;72.4;64.9;11.3;77761;NA;NA;NA
"061813510000";"Powiat łańcucki";"07";573.7;3209;NA;NA;23.19;73.4;63.6;9.8;77916;NA;NA;NA
"061813510000";"Powiat łańcucki";"08";586.5;2617;NA;NA;23.07;71.9;62.4;9;78139;NA;NA;NA
"061813510000";"Powiat łańcucki";"09";595.1;2272;NA;NA;22.99;71.2;61.5;10.6;78359;NA;NA;NA
"061813510000";"Powiat łańcucki";"10";598.5;2309;NA;NA;22.93;73.2;61.3;10.7;79289;NA;NA;NA
"061813510000";"Powiat łańcucki";"11";609.2;2205;NA;NA;22.86;74.6;60.9;11;79623;NA;NA;NA
"061813510000";"Powiat łańcucki";"12";619.8;2004;NA;NA;22.78;75.3;60.9;12.2;79660;NA;NA;NA
"061813510000";"Powiat łańcucki";"13";611.9;1986;NA;1478;22.63;74.5;60.9;12.9;79866;119;540;37
"061813510000";"Powiat łańcucki";"14";608.3;2032;NA;992;22.47;75.1;61.3;11.7;80028;125;411;41
"061813510000";"Powiat łańcucki";"15";613.8;2100;NA;907;22.23;75.1;61.9;9.5;80201;197;430;23
"061813510000";"Powiat łańcucki";"16";619.4;2067;NA;880;22.06;75.4;62.6;9.2;80464;149;402;40
"061813510000";"Powiat łańcucki";"17";636.1;1823;NA;747;22.02;75.4;63.4;7.2;80741;127;348;22
"061813510000";"Powiat łańcucki";"18";634.9;1469;NA;689;21.94;74.9;64.6;7.1;80834;127;275;23
"061813510000";"Powiat łańcucki";"19";637.2;1232;NA;798;21.85;75.2;65.9;6.3;81049;189;353;29
"061813510000";"Powiat łańcucki";"20";633.1;1206;1;678;21.94;78.3;0;7.6;81007;131;274;21
"061813510000";"Powiat łańcucki";"21";634.7;1124;NA;1058;21.9;78.9;0;6.9;80796;391;544;33
"061813510000";"Powiat łańcucki";"22";556.5;1306;0;840;21.84;79.7;0;5.5;80802;249;415;24
"061813515000";"Powiat ropczycko-sędziszowski";"02";215.7;NA;NA;NA;NA;80.9;70.4;NA;70901;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"03";221.9;NA;NA;NA;NA;80.2;68.4;17.3;71016;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"04";233.2;3762;NA;NA;NA;79.5;66.5;16;71081;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"05";474.6;3398;NA;NA;31.16;79.9;64.8;15;71218;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"06";484.1;3169;NA;NA;31.12;78.5;63.5;12.9;71275;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"07";496.2;2471;NA;NA;31.14;77.2;61.7;11;71303;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"08";502;1878;NA;NA;31.12;76.7;60.5;10.1;71470;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"09";511.8;1711;NA;NA;31.27;77;59.2;11.3;71751;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"10";512.6;1823;NA;NA;31.47;80.3;59.3;11;73011;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"11";526.3;1989;NA;NA;31.48;79.9;58.7;11.9;73166;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"12";539.3;1625;NA;NA;31.54;81.1;58.7;13.3;73358;NA;NA;NA
"061813515000";"Powiat ropczycko-sędziszowski";"13";531.1;1404;NA;968;31.51;80.9;58.7;13.7;73551;83;478;32
"061813515000";"Powiat ropczycko-sędziszowski";"14";525.9;1356;NA;751;31.51;80.8;59;11.7;73680;75;336;35
"061813515000";"Powiat ropczycko-sędziszowski";"15";530.3;1229;NA;546;31.52;81.1;59.4;10.6;73756;90;209;31
"061813515000";"Powiat ropczycko-sędziszowski";"16";542.2;1047;NA;707;31.45;80.9;60;8;73956;138;359;25
"061813515000";"Powiat ropczycko-sędziszowski";"17";566.2;1026;NA;612;31.5;81.2;61.1;7.7;74198;156;298;24
"061813515000";"Powiat ropczycko-sędziszowski";"18";574.4;664;NA;561;31.47;80.6;61.8;7.5;74374;115;207;24
"061813515000";"Powiat ropczycko-sędziszowski";"19";563.5;492;NA;776;37.86;81.4;62.7;6.4;74515;147;305;24
"061813515000";"Powiat ropczycko-sędziszowski";"20";573.1;517;0;970;38.01;79.7;0;8;74023;229;475;18
"061813515000";"Powiat ropczycko-sędziszowski";"21";566.2;556;NA;915;38.09;78.8;0;7.1;74063;334;403;19
"061813515000";"Powiat ropczycko-sędziszowski";"22";518.5;599;0;754;38.07;79.7;0;6.2;74066;163;389;11
"061813516000";"Powiat rzeszowski";"02";374.7;NA;NA;NA;NA;75.4;72.4;NA;169892;NA;NA;NA
"061813516000";"Powiat rzeszowski";"03";383.8;NA;NA;NA;NA;76;70;11.9;171205;NA;NA;NA
"061813516000";"Powiat rzeszowski";"04";394.6;5237;NA;NA;NA;75.5;67.7;11.4;172445;NA;NA;NA
"061813516000";"Powiat rzeszowski";"05";569.7;4670;NA;NA;11.82;76.1;65.9;11.1;173774;NA;NA;NA
"061813516000";"Powiat rzeszowski";"06";583.1;4173;NA;NA;12.12;74.2;64.4;9.6;170065;NA;NA;NA
"061813516000";"Powiat rzeszowski";"07";597.3;3745;NA;NA;12.35;74.2;62.6;9;168189;NA;NA;NA
"061813516000";"Powiat rzeszowski";"08";614.2;2663;NA;NA;16.16;74.1;61.1;6.5;165808;NA;NA;NA
"061813516000";"Powiat rzeszowski";"09";611.6;2392;NA;NA;16.39;75.6;59.8;7.6;164900;NA;NA;NA
"061813516000";"Powiat rzeszowski";"10";614.6;2245;NA;NA;16.89;78;59.8;8.1;162770;NA;NA;NA
"061813516000";"Powiat rzeszowski";"11";639.9;2154;NA;NA;16.88;78.2;59.2;8.4;163859;NA;NA;NA
"061813516000";"Powiat rzeszowski";"12";630.3;2177;NA;NA;16.88;78.4;58.9;9.2;164765;NA;NA;NA
"061813516000";"Powiat rzeszowski";"13";621.6;1748;NA;1820;16.9;79.2;58.7;9.6;165835;117;974;72
"061813516000";"Powiat rzeszowski";"14";620.5;1663;NA;1447;16.89;79.9;58.8;9;166643;149;751;55
"061813516000";"Powiat rzeszowski";"15";628.9;1561;NA;1119;16.92;80.3;58.8;8.4;167342;133;559;38
"061813516000";"Powiat rzeszowski";"16";636.6;1478;NA;1182;16.95;82.1;59.3;7.2;168337;136;564;39
"061813516000";"Powiat rzeszowski";"17";654;1336;NA;1301;17;81.6;60.2;6.3;169165;266;522;32
"061813516000";"Powiat rzeszowski";"18";658.3;1169;NA;1251;16.98;82.3;60.8;6;170486;254;490;30
"061813516000";"Powiat rzeszowski";"19";659.2;1047;NA;1087;17.26;83.1;61.8;5.5;169438;173;393;49
"061813516000";"Powiat rzeszowski";"20";639.4;914;0;1247;18.42;83.5;0;6.4;174049;216;531;34
"061813516000";"Powiat rzeszowski";"21";633.5;883;NA;1326;19.24;83.2;0;5.4;173842;325;595;36
"061813516000";"Powiat rzeszowski";"22";552.4;830;0;1652;19.22;84.8;0;4.7;174805;584;856;44
"061813519000";"Powiat strzyżowski";"02";282.3;NA;NA;NA;NA;73.3;73.3;NA;61931;NA;NA;NA
"061813519000";"Powiat strzyżowski";"03";291.3;NA;NA;NA;NA;74.1;70.9;19.5;61889;NA;NA;NA
"061813519000";"Powiat strzyżowski";"04";300.7;3933;NA;NA;NA;73.8;69;18.1;61973;NA;NA;NA
"061813519000";"Powiat strzyżowski";"05";488.6;3842;NA;NA;14.04;71.8;67;18.3;61978;NA;NA;NA
"061813519000";"Powiat strzyżowski";"06";503;3500;NA;NA;13.98;71.4;65.4;16.8;61905;NA;NA;NA
"061813519000";"Powiat strzyżowski";"07";514.6;3048;NA;NA;14.02;71.6;63.6;15.2;61924;NA;NA;NA
"061813519000";"Powiat strzyżowski";"08";524.5;2589;NA;NA;14.13;71.4;62.1;13.5;61864;NA;NA;NA
"061813519000";"Powiat strzyżowski";"09";531.2;2421;NA;NA;14.18;74.5;60.4;14.9;61897;NA;NA;NA
"061813519000";"Powiat strzyżowski";"10";535.1;2308;NA;NA;14.29;75.1;60.2;15.3;62415;NA;NA;NA
"061813519000";"Powiat strzyżowski";"11";539.7;2244;NA;NA;14.31;72.2;59.2;15.4;62318;NA;NA;NA
"061813519000";"Powiat strzyżowski";"12";553.9;2145;NA;NA;14.34;72.3;58.8;16;62262;NA;NA;NA
"061813519000";"Powiat strzyżowski";"13";542.5;2172;NA;733;14.44;71.9;58.2;16.6;62095;54;346;21
"061813519000";"Powiat strzyżowski";"14";538.1;2023;NA;515;14.46;72.2;57.8;15;61912;60;270;11
"061813519000";"Powiat strzyżowski";"15";542.1;1809;NA;437;14.43;72;57.8;13.9;61852;71;219;16
"061813519000";"Powiat strzyżowski";"16";546.3;1629;NA;424;14.44;72;57.9;12.1;61781;76;198;16
"061813519000";"Powiat strzyżowski";"17";568.4;1501;NA;373;14.42;70.9;58.5;10.3;61690;63;162;20
"061813519000";"Powiat strzyżowski";"18";573.3;1396;NA;646;14.46;71.6;59.6;9.7;61558;324;138;22
"061813519000";"Powiat strzyżowski";"19";568.4;1211;NA;483;14.39;71.1;60.5;9;61386;73;189;21
"061813519000";"Powiat strzyżowski";"20";571.4;1098;0;408;14.29;73.4;0;10.4;60350;72;172;8
"061813519000";"Powiat strzyżowski";"21";561.6;1068;NA;438;14.25;73.4;0;9.7;59852;112;228;13
"061813519000";"Powiat strzyżowski";"22";500.9;1294;2;424;14.25;72.1;0;9;59514;91;224;13
"061813563000";"Powiat m. Rzeszów";"02";531.4;NA;NA;NA;NA;93.9;51.7;NA;159791;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"03";547.2;NA;NA;NA;NA;95;50.2;8.3;159088;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"04";567.7;23648;NA;NA;NA;95.2;49.7;8.2;159020;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"05";576.7;33771;NA;NA;100;96.4;49.1;8.1;158539;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"06";582.3;109884;NA;NA;100;95.7;49.2;7.2;163508;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"07";593;72884;NA;NA;100;95.4;49.4;6.6;166454;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"08";612.3;65232;NA;NA;100;98.4;49.6;5.3;170653;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"09";640.4;24955;NA;NA;100;98.3;50.1;6.4;172770;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"10";650.5;36752;NA;NA;100;99.8;50.1;6.9;179199;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"11";668.5;34743;NA;NA;100;97.4;50.9;7.1;180031;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"12";683.5;52357;NA;NA;100;98.9;52.6;7.6;182028;NA;NA;NA
"061813563000";"Powiat m. Rzeszów";"13";660.9;34089;NA;4618;100;99.5;54.6;7.9;183108;573;3016;122
"061813563000";"Powiat m. Rzeszów";"14";650.5;32109;NA;4047;100;102.1;56;7.3;185123;616;2595;112
"061813563000";"Powiat m. Rzeszów";"15";651.8;29422;NA;3528;100;102;57.9;7.2;185896;723;2095;112
"061813563000";"Powiat m. Rzeszów";"16";655.2;26897;NA;3125;100;100.7;60.1;6.7;187422;483;1867;94
"061813563000";"Powiat m. Rzeszów";"17";677.4;24586;NA;3364;100;99.6;62.2;5.8;189662;880;1793;93
"061813563000";"Powiat m. Rzeszów";"18";683;22627;NA;3097;100;99.3;64.3;5.6;191564;784;1765;93
"061813563000";"Powiat m. Rzeszów";"19";683.8;21044;NA;3085;100;98.8;66.4;5.2;196208;594;1458;120
"061813563000";"Powiat m. Rzeszów";"20";710.4;20311;4;3368;100;99.9;0;6.4;194374;853;1627;109
"061813563000";"Powiat m. Rzeszów";"21";717.2;20489;NA;4244;100;101.2;0;5.4;196374;1565;2347;80
"061813563000";"Powiat m. Rzeszów";"22";682.6;21878;10;4461;100;97.1;0;4.7;197181;1593;2000;96
"061813603000";"Powiat dębicki";"02";328.1;NA;NA;NA;NA;82.6;67.9;NA;132039;NA;NA;NA
"061813603000";"Powiat dębicki";"03";340.9;NA;NA;NA;NA;83.9;65.4;14.4;132124;NA;NA;NA
"061813603000";"Powiat dębicki";"04";486.3;22760;NA;NA;NA;84.9;63.5;13.2;132342;NA;NA;NA
"061813603000";"Powiat dębicki";"05";478.2;21273;NA;NA;38.82;83.9;61.5;12.9;132556;NA;NA;NA
"061813603000";"Powiat dębicki";"06";472.7;18614;NA;NA;38.72;81.8;60;11.1;132490;NA;NA;NA
"061813603000";"Powiat dębicki";"07";519.3;16094;NA;NA;38.59;80.9;58.6;8.7;132585;NA;NA;NA
"061813603000";"Powiat dębicki";"08";535;13381;NA;NA;38.54;80.4;57.2;6.6;132924;NA;NA;NA
"061813603000";"Powiat dębicki";"09";539.9;12335;NA;NA;40.48;79;56.2;8.1;133244;NA;NA;NA
"061813603000";"Powiat dębicki";"10";580.6;11630;NA;NA;40.45;79.1;56.1;8;134855;NA;NA;NA
"061813603000";"Powiat dębicki";"11";552.8;8798;NA;NA;40.41;79.1;56.2;8.7;135090;NA;NA;NA
"061813603000";"Powiat dębicki";"12";567.3;8847;NA;NA;40.4;80.6;56.2;9.4;135239;NA;NA;NA
"061813603000";"Powiat dębicki";"13";568.5;9117;NA;2033;40.22;81.6;56.4;9.6;135165;228;962;68
"061813603000";"Powiat dębicki";"14";566.2;9941;NA;1795;40.03;82.2;56.8;8.6;135115;309;825;66
"061813603000";"Powiat dębicki";"15";574.4;9039;NA;1570;39.85;81.9;57.3;7.7;135293;326;788;62
"061813603000";"Powiat dębicki";"16";572;8183;NA;1475;39.81;82.2;58.2;6.5;135336;224;724;54
"061813603000";"Powiat dębicki";"17";611.3;7299;NA;1659;39.61;82.7;59.3;4.9;135479;550;677;47
"061813603000";"Powiat dębicki";"18";612.6;6108;NA;1683;39.46;82;60.6;4.1;135471;319;739;39
"061813603000";"Powiat dębicki";"19";609;5179;NA;1618;39.3;83.1;61.9;3.3;135299;343;688;44
"061813603000";"Powiat dębicki";"20";613.8;4669;0;1652;38.71;83.9;0;4.5;133915;345;679;29
"061813603000";"Powiat dębicki";"21";632;4568;NA;1841;38.54;84.1;0;3.3;133330;510;996;29
"061813603000";"Powiat dębicki";"22";578.6;5057;1;1679;38.35;82.1;0;3.1;132873;409;909;35
"061813608000";"Powiat leżajski";"02";280.6;NA;NA;NA;NA;86.3;70.2;NA;69168;NA;NA;NA
"061813608000";"Powiat leżajski";"03";286;NA;NA;NA;NA;88.4;67.5;15.5;69221;NA;NA;NA
"061813608000";"Powiat leżajski";"04";294.9;8810;NA;NA;NA;84.1;65.4;13.6;69215;NA;NA;NA
"061813608000";"Powiat leżajski";"05";475;7937;NA;NA;29.83;82.2;63.5;12.1;69276;NA;NA;NA
"061813608000";"Powiat leżajski";"06";486.9;7168;NA;NA;29.67;82.6;62;12;69202;NA;NA;NA
"061813608000";"Powiat leżajski";"07";492;6353;NA;NA;29.54;82.3;60.4;10.4;69028;NA;NA;NA
"061813608000";"Powiat leżajski";"08";509.3;4973;NA;NA;29.46;81.8;58.8;9.3;69018;NA;NA;NA
"061813608000";"Powiat leżajski";"09";512.6;4454;NA;NA;29.35;82.6;57.8;12.1;69105;NA;NA;NA
"061813608000";"Powiat leżajski";"10";502.7;4486;NA;NA;29.83;84.5;57.7;11.7;70199;NA;NA;NA
"061813608000";"Powiat leżajski";"11";513.1;4399;NA;NA;29.68;83.7;57.5;12.2;70230;NA;NA;NA
"061813608000";"Powiat leżajski";"12";521.8;4377;NA;NA;29.58;82.9;57.2;12.3;70106;NA;NA;NA
"061813608000";"Powiat leżajski";"13";512.4;4211;NA;1266;29.35;81.1;57.5;12.6;69977;89;537;34
"061813608000";"Powiat leżajski";"14";509.2;4155;NA;791;29.14;80.5;57.8;12;69856;101;338;19
"061813608000";"Powiat leżajski";"15";508.6;3863;NA;736;28.94;79.6;57.7;10.9;69701;94;268;15
"061813608000";"Powiat leżajski";"16";508.5;3897;NA;743;28.73;79.3;58.1;9.7;69663;111;299;31
"061813608000";"Powiat leżajski";"17";526.7;3590;NA;666;28.66;79.7;58.9;9.1;69641;70;283;18
"061813608000";"Powiat leżajski";"18";528.5;3116;NA;712;28.42;79.5;60;8.5;69562;81;250;25
"061813608000";"Powiat leżajski";"19";525.3;2910;NA;653;28.25;80.1;61;7.8;69370;75;224;32
"061813608000";"Powiat leżajski";"20";517.1;2499;2;605;27.73;80.3;0;9.5;67896;88;220;17
"061813608000";"Powiat leżajski";"21";502.7;2438;NA;662;27.58;80.5;0;8.9;67439;115;252;21
"061813608000";"Powiat leżajski";"22";429.8;2650;0;687;27.36;80.1;0;7.9;67015;143;257;23
"061813611000";"Powiat mielecki";"02";294.6;NA;NA;NA;NA;82.6;67.9;NA;132830;NA;NA;NA
"061813611000";"Powiat mielecki";"03";303.4;NA;NA;NA;NA;84;65.6;13.3;132862;NA;NA;NA
"061813611000";"Powiat mielecki";"04";355.8;19597;NA;NA;NA;86.2;63.7;11.9;133111;NA;NA;NA
"061813611000";"Powiat mielecki";"05";524.5;18948;NA;NA;48.14;83.3;61.9;11.3;133255;NA;NA;NA
"061813611000";"Powiat mielecki";"06";531.3;15243;NA;NA;48.11;84.6;60;9.3;133158;NA;NA;NA
"061813611000";"Powiat mielecki";"07";545.6;12202;NA;NA;47.99;84.3;58.8;7.7;133314;NA;NA;NA
"061813611000";"Powiat mielecki";"08";556.3;9630;NA;NA;47.87;82.4;57.8;7.8;133637;NA;NA;NA
"061813611000";"Powiat mielecki";"09";561.8;9512;NA;NA;47.64;82.7;56.8;10.3;133986;NA;NA;NA
"061813611000";"Powiat mielecki";"10";560;9714;NA;NA;48.71;84.5;56.6;9.7;136042;NA;NA;NA
"061813611000";"Powiat mielecki";"11";571.7;9311;NA;NA;48.6;84.6;56.7;10.8;136179;NA;NA;NA
"061813611000";"Powiat mielecki";"12";581.5;9064;NA;NA;48.42;85.1;56.7;9.7;136296;NA;NA;NA
"061813611000";"Powiat mielecki";"13";582.2;8975;NA;1826;48.3;85.9;57.3;8.9;136403;133;756;67
"061813611000";"Powiat mielecki";"14";577.6;8502;NA;1885;48.16;87;57.8;8.5;136313;221;800;43
"061813611000";"Powiat mielecki";"15";586.3;7504;NA;1872;48.09;85.1;58.5;8.3;136263;385;835;40
"061813611000";"Powiat mielecki";"16";589.4;6014;NA;1296;47.99;86.2;59.7;5.6;136315;194;655;29
"061813611000";"Powiat mielecki";"17";607.4;5047;NA;1197;47.96;88.4;61;4.3;136666;151;550;49
"061813611000";"Powiat mielecki";"18";615.8;4870;NA;1370;47.88;88.7;62;3.4;136673;202;626;40
"061813611000";"Powiat mielecki";"19";610.2;4387;NA;1489;47.8;87.5;63.5;3.4;136660;298;676;44
"061813611000";"Powiat mielecki";"20";620.7;4309;0;1507;47.25;85.6;0;4.6;134329;222;622;33
"061813611000";"Powiat mielecki";"21";618.5;4504;NA;1523;47.08;87.2;0;3.6;133714;403;774;23
"061813611000";"Powiat mielecki";"22";561.5;5140;0;1752;46.91;87.2;0;3.2;133320;554;945;37
"061813612000";"Powiat niżański";"02";295;NA;NA;NA;NA;72;72.4;NA;67117;NA;NA;NA
"061813612000";"Powiat niżański";"03";306.7;NA;NA;NA;NA;72.5;69;15.4;67194;NA;NA;NA
"061813612000";"Powiat niżański";"04";311.1;7601;NA;NA;NA;73.2;66.4;13.7;67116;NA;NA;NA
"061813612000";"Powiat niżański";"05";475.1;8150;NA;NA;35.59;71.4;63.7;13.1;67065;NA;NA;NA
"061813612000";"Powiat niżański";"06";484.1;7023;NA;NA;35.61;73.1;61.5;11.8;67085;NA;NA;NA
"061813612000";"Powiat niżański";"07";489.8;5937;NA;NA;35.53;74.1;59.4;11;67044;NA;NA;NA
"061813612000";"Powiat niżański";"08";501;4709;NA;NA;35.61;73.2;57.5;10.4;67019;NA;NA;NA
"061813612000";"Powiat niżański";"09";502.1;4297;NA;NA;35.56;73.2;55.5;13.2;66947;NA;NA;NA
"061813612000";"Powiat niżański";"10";502.5;4206;NA;NA;35.37;73.7;55.4;12.7;67842;NA;NA;NA
"061813612000";"Powiat niżański";"11";512.2;3943;NA;NA;35.3;73.5;54.8;13.3;67721;NA;NA;NA
"061813612000";"Powiat niżański";"12";518.7;3725;NA;NA;35.24;74.7;53.6;13.7;67656;NA;NA;NA
"061813612000";"Powiat niżański";"13";513.7;3405;NA;1143;35.27;74.5;52.9;14.1;67521;72;362;34
"061813612000";"Powiat niżański";"14";502.7;3240;NA;788;35.2;74.4;52.7;12.4;67353;109;361;38
"061813612000";"Powiat niżański";"15";508.4;2795;NA;832;35.19;72.7;52.5;10.5;67178;75;318;32
"061813612000";"Powiat niżański";"16";508.3;2371;NA;765;35.14;72.2;53.1;10.3;66911;72;231;31
"061813612000";"Powiat niżański";"17";538.2;1969;NA;663;35.1;71.7;54.4;9.4;66917;104;223;31
"061813612000";"Powiat niżański";"18";539.7;1691;NA;647;35.17;71.9;55.2;9;66843;88;245;30
"061813612000";"Powiat niżański";"19";540.7;1455;NA;1066;35.34;73.2;56.3;8.5;66589;542;210;26
"061813612000";"Powiat niżański";"20";553.9;1336;0;782;35.26;76;0;9.5;64957;128;388;23
"061813612000";"Powiat niżański";"21";553;1305;NA;950;35.18;75.5;0;8.4;64428;345;379;24
"061813612000";"Powiat niżański";"22";472.5;1309;0;885;35.03;74.9;0;7.9;64057;300;478;30
"061813618000";"Powiat stalowowolski";"02";392.5;NA;NA;NA;NA;86.9;60.3;NA;110389;NA;NA;NA
"061813618000";"Powiat stalowowolski";"03";397.6;NA;NA;NA;NA;86.8;58.1;11.5;109813;NA;NA;NA
"061813618000";"Powiat stalowowolski";"04";412.6;18303;NA;NA;NA;85.1;56.3;10.3;109641;NA;NA;NA
"061813618000";"Powiat stalowowolski";"05";494.2;16011;NA;NA;60.41;83.8;55;9.6;109410;NA;NA;NA
"061813618000";"Powiat stalowowolski";"06";505.6;13667;NA;NA;60.18;85.9;53.8;8;108830;NA;NA;NA
"061813618000";"Powiat stalowowolski";"07";505.5;10832;NA;NA;59.88;88.8;53;6.4;108522;NA;NA;NA
"061813618000";"Powiat stalowowolski";"08";523.8;8430;NA;NA;59.5;89;52.2;6.6;108162;NA;NA;NA
"061813618000";"Powiat stalowowolski";"09";529.2;7964;NA;NA;59.26;85.8;52;10;107815;NA;NA;NA
"061813618000";"Powiat stalowowolski";"10";517.4;8579;NA;NA;59.44;86.2;52.3;9.3;109889;NA;NA;NA
"061813618000";"Powiat stalowowolski";"11";529.9;8141;NA;NA;59.14;85.6;52.6;9.2;109502;NA;NA;NA
"061813618000";"Powiat stalowowolski";"12";539.3;7942;NA;NA;58.83;87.1;53.6;9.6;109111;NA;NA;NA
"061813618000";"Powiat stalowowolski";"13";533.6;7731;NA;2319;58.61;86.7;54.9;9.6;108664;176;1027;59
"061813618000";"Powiat stalowowolski";"14";527.5;7332;NA;1994;61.28;87.8;56.1;7.9;108280;288;807;44
"061813618000";"Powiat stalowowolski";"15";525.7;6311;NA;2038;61.13;88;57.5;6.2;107946;397;987;241
"061813618000";"Powiat stalowowolski";"16";528.1;5695;NA;1568;60.82;88.8;59.2;4.6;107576;262;768;39
"061813618000";"Powiat stalowowolski";"17";545.7;4778;NA;1494;60.59;89.4;61.2;4;107138;213;621;49
"061813618000";"Powiat stalowowolski";"18";556.6;3743;NA;1461;60.21;88.4;63;3.7;106619;204;674;61
